DATA,DESPESA,competencia
2018-07-31,791.41,05-2021
2018-08-31,423.1,05-2021
2018-09-30,1298.37,05-2021
2018-10-31,1178.6,05-2021
2018-11-30,1123.06,05-2021
2018-12-31,605.53,05-2021
2019-01-31,0.0,05-2021
2019-02-28,1539.1399999999999,05-2021
2019-03-31,1522.15,05-2021
2019-04-30,780.53,05-2021
2019-05-31,100.0,05-2021
2019-06-30,362.72,05-2021
2019-07-31,0.0,05-2021
2019-08-31,416.0,05-2021
2019-09-30,0.0,05-2021
2019-10-31,0.0,05-2021
2019-11-30,305.09000000000003,05-2021
2019-12-31,1296.72,05-2021
2020-01-31,2033.41,05-2021
2020-02-29,6848.57,05-2021
2020-03-31,2600.3900000000003,05-2021
2020-04-30,223.29,05-2021
2020-05-31,1762.61,05-2021
2020-06-30,371.6,05-2021
2020-07-31,3014.49,05-2021
2020-08-31,5627.44,05-2021
2020-09-30,5113.05,05-2021
2020-10-31,4475.68,05-2021
2020-11-30,16907.98,05-2021
2020-12-31,21496.81,05-2021
2021-01-31,19379.9,05-2021
2021-02-28,18589.69,05-2021
2021-03-31,114669.42000000001,05-2021
2021-04-30,410480.01,05-2021
2021-05-31,3460629.3,05-2021
2006-11-30,113.4,05-2022
2006-12-31,3074.0899999999997,05-2022
2007-01-31,1747.37,05-2022
2007-02-28,0.0,05-2022
2007-03-31,2346.06,05-2022
2007-04-30,415.8,05-2022
2007-05-31,594.48,05-2022
2007-06-30,389.79,05-2022
2007-07-31,422.08,05-2022
2007-08-31,0.0,05-2022
2007-09-30,0.0,05-2022
2007-10-31,155.6,05-2022
2007-11-30,0.0,05-2022
2007-12-31,32.63,05-2022
2008-01-31,0.0,05-2022
2008-02-29,0.0,05-2022
2008-03-31,40.0,05-2022
2008-04-30,0.0,05-2022
2008-05-31,0.0,05-2022
2008-06-30,0.0,05-2022
2008-07-31,0.0,05-2022
2008-08-31,0.0,05-2022
2008-09-30,0.0,05-2022
2008-10-31,84.0,05-2022
2008-11-30,42.0,05-2022
2008-12-31,875.0,05-2022
2009-01-31,293.41999999999996,05-2022
2009-02-28,0.0,05-2022
2009-03-31,0.0,05-2022
2009-04-30,42.0,05-2022
2009-05-31,0.0,05-2022
2009-06-30,0.0,05-2022
2009-07-31,0.0,05-2022
2009-08-31,900.0,05-2022
2009-09-30,0.0,05-2022
2009-10-31,646.68,05-2022
2009-11-30,351.1,05-2022
2009-12-31,0.0,05-2022
2010-01-31,3007.06,05-2022
2010-02-28,0.0,05-2022
2010-03-31,0.0,05-2022
2010-04-30,1027.72,05-2022
2010-05-31,0.0,05-2022
2010-06-30,32.25,05-2022
2010-07-31,0.0,05-2022
2010-08-31,0.0,05-2022
2010-09-30,174.03,05-2022
2010-10-31,236.87,05-2022
2010-11-30,80.1,05-2022
2010-12-31,119.68,05-2022
2011-01-31,0.0,05-2022
2011-02-28,4091.58,05-2022
2011-03-31,0.0,05-2022
2011-04-30,247.79999999999998,05-2022
2011-05-31,40.94,05-2022
2011-06-30,56.96,05-2022
2011-07-31,0.0,05-2022
2011-08-31,2701.76,05-2022
2011-09-30,19.15,05-2022
2011-10-31,44.5,05-2022
2011-11-30,65.95,05-2022
2011-12-31,571.4300000000001,05-2022
2012-01-31,789.3199999999999,05-2022
2012-02-29,0.0,05-2022
2012-03-31,173.8,05-2022
2012-04-30,403.9,05-2022
2012-05-31,195.47,05-2022
2012-06-30,767.97,05-2022
2012-07-31,172.0,05-2022
2012-08-31,442.2,05-2022
2012-09-30,1475.9,05-2022
2012-10-31,208.45,05-2022
2012-11-30,763.3,05-2022
2012-12-31,617.48,05-2022
2013-01-31,321.98,05-2022
2013-02-28,266.25,05-2022
2013-03-31,334.06,05-2022
2013-04-30,3312.8299999999995,05-2022
2013-05-31,618.26,05-2022
2013-06-30,75.55,05-2022
2013-07-31,941.51,05-2022
2013-08-31,143.57,05-2022
2013-09-30,402.0,05-2022
2013-10-31,426.86,05-2022
2013-11-30,323.75,05-2022
2013-12-31,393.28,05-2022
2014-01-31,334.96,05-2022
2014-02-28,519.13,05-2022
2014-03-31,622.11,05-2022
2014-04-30,6353.959999999999,05-2022
2014-05-31,191.55,05-2022
2014-06-30,587.65,05-2022
2014-07-31,146.0,05-2022
2014-08-31,268.0,05-2022
2014-09-30,146.0,05-2022
2014-10-31,0.0,05-2022
2014-11-30,633.0,05-2022
2014-12-31,918.92,05-2022
2015-01-31,0.0,05-2022
2015-02-28,1692.26,05-2022
2015-03-31,0.0,05-2022
2015-04-30,640.88,05-2022
2015-05-31,2814.56,05-2022
2015-06-30,0.0,05-2022
2015-07-31,0.0,05-2022
2015-08-31,2893.7599999999998,05-2022
2015-09-30,68.28,05-2022
2015-10-31,0.0,05-2022
2015-11-30,894.35,05-2022
2015-12-31,1353.46,05-2022
2016-01-31,1296.68,05-2022
2016-02-29,1754.7,05-2022
2016-03-31,137.39,05-2022
2016-04-30,0.0,05-2022
2016-05-31,562.1800000000001,05-2022
2016-06-30,664.0,05-2022
2016-07-31,303.14,05-2022
2016-08-31,3781.87,05-2022
2016-09-30,1442.6399999999999,05-2022
2016-10-31,708.3900000000001,05-2022
2016-11-30,692.7,05-2022
2016-12-31,1218.72,05-2022
2017-01-31,766.12,05-2022
2017-02-28,270.6,05-2022
2017-03-31,329.67,05-2022
2017-04-30,318.22,05-2022
2017-05-31,0.0,05-2022
2017-06-30,211.64,05-2022
2017-07-31,440.0,05-2022
2017-08-31,77.63,05-2022
2017-09-30,641.3599999999999,05-2022
2017-10-31,797.36,05-2022
2017-11-30,283.0,05-2022
2017-12-31,0.0,05-2022
2018-01-31,334.48,05-2022
2018-02-28,0.0,05-2022
2018-03-31,1726.16,05-2022
2018-04-30,1197.01,05-2022
2018-05-31,1155.03,05-2022
2018-06-30,285.0,05-2022
2018-07-31,791.41,05-2022
2018-08-31,423.1,05-2022
2018-09-30,1298.37,05-2022
2018-10-31,1178.6,05-2022
2018-11-30,1123.06,05-2022
2018-12-31,605.53,05-2022
2019-01-31,0.0,05-2022
2019-02-28,756.53,05-2022
2019-03-31,1522.15,05-2022
2019-04-30,780.53,05-2022
2019-05-31,100.0,05-2022
2019-06-30,362.72,05-2022
2019-07-31,0.0,05-2022
2019-08-31,416.0,05-2022
2019-09-30,0.0,05-2022
2019-10-31,0.0,05-2022
2019-11-30,305.09000000000003,05-2022
2019-12-31,1096.6,05-2022
2020-01-31,2033.41,05-2022
2020-02-29,5841.84,05-2022
2020-03-31,1348.39,05-2022
2020-04-30,223.29,05-2022
2020-05-31,1762.61,05-2022
2020-06-30,371.6,05-2022
2020-07-31,3014.49,05-2022
2020-08-31,5627.44,05-2022
2020-09-30,1355.0,05-2022
2020-10-31,766.31,05-2022
2020-11-30,6467.799999999999,05-2022
2020-12-31,5051.53,05-2022
2021-01-31,2855.08,05-2022
2021-02-28,4981.7,05-2022
2021-03-31,207.8,05-2022
2021-04-30,2489.65,05-2022
2021-05-31,2740.38,05-2022
2021-06-30,3907.05,05-2022
2021-07-31,1776.54,05-2022
2021-08-31,5661.299999999999,05-2022
2021-09-30,7687.39,05-2022
2021-10-31,17408.8,05-2022
2021-11-30,24572.0,05-2022
2021-12-31,23600.15,05-2022
2022-01-31,185431.35,05-2022
2022-02-28,18042.44,05-2022
2022-03-31,83547.23,05-2022
2022-04-30,570360.4,05-2022
2022-05-31,4841107.2,05-2022
2006-11-30,113.4,07-2021
2006-12-31,3074.0899999999997,07-2021
2007-01-31,1747.37,07-2021
2007-02-28,0.0,07-2021
2007-03-31,2346.06,07-2021
2007-04-30,415.8,07-2021
2007-05-31,594.48,07-2021
2007-06-30,389.79,07-2021
2007-07-31,422.08,07-2021
2007-08-31,0.0,07-2021
2007-09-30,0.0,07-2021
2007-10-31,155.6,07-2021
2007-11-30,0.0,07-2021
2007-12-31,32.63,07-2021
2008-01-31,0.0,07-2021
2008-02-29,0.0,07-2021
2008-03-31,40.0,07-2021
2008-04-30,0.0,07-2021
2008-05-31,0.0,07-2021
2008-06-30,0.0,07-2021
2008-07-31,0.0,07-2021
2008-08-31,0.0,07-2021
2008-09-30,0.0,07-2021
2008-10-31,84.0,07-2021
2008-11-30,42.0,07-2021
2008-12-31,875.0,07-2021
2009-01-31,293.41999999999996,07-2021
2009-02-28,0.0,07-2021
2009-03-31,0.0,07-2021
2009-04-30,42.0,07-2021
2009-05-31,0.0,07-2021
2009-06-30,0.0,07-2021
2009-07-31,0.0,07-2021
2009-08-31,900.0,07-2021
2009-09-30,0.0,07-2021
2009-10-31,646.68,07-2021
2009-11-30,351.1,07-2021
2009-12-31,0.0,07-2021
2010-01-31,3007.06,07-2021
2010-02-28,0.0,07-2021
2010-03-31,0.0,07-2021
2010-04-30,1027.72,07-2021
2010-05-31,0.0,07-2021
2010-06-30,32.25,07-2021
2010-07-31,0.0,07-2021
2010-08-31,0.0,07-2021
2010-09-30,174.03,07-2021
2010-10-31,236.87,07-2021
2010-11-30,80.1,07-2021
2010-12-31,119.68,07-2021
2011-01-31,0.0,07-2021
2011-02-28,4091.58,07-2021
2011-03-31,0.0,07-2021
2011-04-30,247.79999999999998,07-2021
2011-05-31,40.94,07-2021
2011-06-30,56.96,07-2021
2011-07-31,0.0,07-2021
2011-08-31,2701.76,07-2021
2011-09-30,19.15,07-2021
2011-10-31,44.5,07-2021
2011-11-30,65.95,07-2021
2011-12-31,571.4300000000001,07-2021
2012-01-31,789.3199999999999,07-2021
2012-02-29,0.0,07-2021
2012-03-31,173.8,07-2021
2012-04-30,403.9,07-2021
2012-05-31,195.47,07-2021
2012-06-30,767.97,07-2021
2012-07-31,172.0,07-2021
2012-08-31,442.2,07-2021
2012-09-30,1475.9,07-2021
2012-10-31,208.45,07-2021
2012-11-30,763.3,07-2021
2012-12-31,617.48,07-2021
2013-01-31,321.98,07-2021
2013-02-28,266.25,07-2021
2013-03-31,334.06,07-2021
2013-04-30,3312.8299999999995,07-2021
2013-05-31,618.26,07-2021
2013-06-30,75.55,07-2021
2013-07-31,941.51,07-2021
2013-08-31,143.57,07-2021
2013-09-30,402.0,07-2021
2013-10-31,426.86,07-2021
2013-11-30,323.75,07-2021
2013-12-31,393.28,07-2021
2014-01-31,334.96,07-2021
2014-02-28,519.13,07-2021
2014-03-31,622.11,07-2021
2014-04-30,6353.959999999999,07-2021
2014-05-31,191.55,07-2021
2014-06-30,587.65,07-2021
2014-07-31,146.0,07-2021
2014-08-31,268.0,07-2021
2014-09-30,146.0,07-2021
2014-10-31,0.0,07-2021
2014-11-30,633.0,07-2021
2014-12-31,918.92,07-2021
2015-01-31,0.0,07-2021
2015-02-28,1692.26,07-2021
2015-03-31,0.0,07-2021
2015-04-30,640.88,07-2021
2015-05-31,2814.56,07-2021
2015-06-30,0.0,07-2021
2015-07-31,0.0,07-2021
2015-08-31,2893.7599999999998,07-2021
2015-09-30,68.28,07-2021
2015-10-31,0.0,07-2021
2015-11-30,894.35,07-2021
2015-12-31,1353.46,07-2021
2016-01-31,1296.68,07-2021
2016-02-29,1754.7,07-2021
2016-03-31,137.39,07-2021
2016-04-30,0.0,07-2021
2016-05-31,562.1800000000001,07-2021
2016-06-30,911.56,07-2021
2016-07-31,303.14,07-2021
2016-08-31,3876.27,07-2021
2016-09-30,1442.6399999999999,07-2021
2016-10-31,708.3900000000001,07-2021
2016-11-30,692.7,07-2021
2016-12-31,1218.72,07-2021
2017-01-31,766.12,07-2021
2017-02-28,270.6,07-2021
2017-03-31,329.67,07-2021
2017-04-30,318.22,07-2021
2017-05-31,0.0,07-2021
2017-06-30,211.64,07-2021
2017-07-31,440.0,07-2021
2017-08-31,77.63,07-2021
2017-09-30,641.3599999999999,07-2021
2017-10-31,797.36,07-2021
2017-11-30,283.0,07-2021
2017-12-31,368.33,07-2021
2018-01-31,334.48,07-2021
2018-02-28,0.0,07-2021
2018-03-31,1726.16,07-2021
2018-04-30,1197.01,07-2021
2018-05-31,1155.03,07-2021
2018-06-30,285.0,07-2021
2018-07-31,791.41,07-2021
2018-08-31,423.1,07-2021
2018-09-30,1298.37,07-2021
2018-10-31,1178.6,07-2021
2018-11-30,1123.06,07-2021
2018-12-31,605.53,07-2021
2019-01-31,0.0,07-2021
2019-02-28,1539.1399999999999,07-2021
2019-03-31,1522.15,07-2021
2019-04-30,780.53,07-2021
2019-05-31,100.0,07-2021
2019-06-30,362.72,07-2021
2019-07-31,0.0,07-2021
2019-08-31,416.0,07-2021
2019-09-30,0.0,07-2021
2019-10-31,0.0,07-2021
2019-11-30,305.09000000000003,07-2021
2019-12-31,1296.72,07-2021
2020-01-31,2033.41,07-2021
2020-02-29,6848.57,07-2021
2020-03-31,2600.3900000000003,07-2021
2020-04-30,223.29,07-2021
2020-05-31,1762.61,07-2021
2020-06-30,371.6,07-2021
2020-07-31,3014.49,07-2021
2020-08-31,5627.44,07-2021
2020-09-30,4605.700000000001,07-2021
2020-10-31,1426.37,07-2021
2020-11-30,6896.219999999999,07-2021
2020-12-31,18086.87,07-2021
2021-01-31,9846.710000000001,07-2021
2021-02-28,15372.74,07-2021
2021-03-31,21089.24,07-2021
2021-04-30,12397.66,07-2021
2021-05-31,57249.91,07-2021
2021-06-30,365848.6,07-2021
2021-07-31,3753818.98,07-2021
2006-11-30,113.4,08-2021
2006-12-31,3074.0899999999997,08-2021
2007-01-31,1747.37,08-2021
2007-02-28,0.0,08-2021
2007-03-31,2346.06,08-2021
2007-04-30,415.8,08-2021
2007-05-31,594.48,08-2021
2007-06-30,389.79,08-2021
2007-07-31,422.08,08-2021
2007-08-31,0.0,08-2021
2007-09-30,0.0,08-2021
2007-10-31,155.6,08-2021
2007-11-30,0.0,08-2021
2007-12-31,32.63,08-2021
2008-01-31,0.0,08-2021
2008-02-29,0.0,08-2021
2008-03-31,40.0,08-2021
2008-04-30,0.0,08-2021
2008-05-31,0.0,08-2021
2008-06-30,0.0,08-2021
2008-07-31,0.0,08-2021
2008-08-31,0.0,08-2021
2008-09-30,0.0,08-2021
2008-10-31,84.0,08-2021
2008-11-30,42.0,08-2021
2008-12-31,875.0,08-2021
2009-01-31,293.41999999999996,08-2021
2009-02-28,0.0,08-2021
2009-03-31,0.0,08-2021
2009-04-30,42.0,08-2021
2009-05-31,0.0,08-2021
2009-06-30,0.0,08-2021
2009-07-31,0.0,08-2021
2009-08-31,900.0,08-2021
2009-09-30,0.0,08-2021
2009-10-31,646.68,08-2021
2009-11-30,351.1,08-2021
2009-12-31,0.0,08-2021
2010-01-31,3007.06,08-2021
2010-02-28,0.0,08-2021
2010-03-31,0.0,08-2021
2010-04-30,1027.72,08-2021
2010-05-31,0.0,08-2021
2010-06-30,32.25,08-2021
2010-07-31,0.0,08-2021
2010-08-31,0.0,08-2021
2010-09-30,174.03,08-2021
2010-10-31,236.87,08-2021
2010-11-30,80.1,08-2021
2010-12-31,119.68,08-2021
2011-01-31,0.0,08-2021
2011-02-28,4091.58,08-2021
2011-03-31,0.0,08-2021
2011-04-30,247.79999999999998,08-2021
2011-05-31,40.94,08-2021
2011-06-30,56.96,08-2021
2011-07-31,0.0,08-2021
2011-08-31,2701.76,08-2021
2011-09-30,19.15,08-2021
2011-10-31,44.5,08-2021
2011-11-30,65.95,08-2021
2011-12-31,571.4300000000001,08-2021
2012-01-31,789.3199999999999,08-2021
2012-02-29,0.0,08-2021
2012-03-31,173.8,08-2021
2012-04-30,403.9,08-2021
2012-05-31,195.47,08-2021
2012-06-30,767.97,08-2021
2012-07-31,172.0,08-2021
2012-08-31,442.2,08-2021
2012-09-30,1475.9,08-2021
2012-10-31,208.45,08-2021
2012-11-30,763.3,08-2021
2012-12-31,617.48,08-2021
2013-01-31,321.98,08-2021
2013-02-28,266.25,08-2021
2013-03-31,334.06,08-2021
2013-04-30,3312.8299999999995,08-2021
2013-05-31,618.26,08-2021
2013-06-30,75.55,08-2021
2013-07-31,941.51,08-2021
2013-08-31,143.57,08-2021
2013-09-30,402.0,08-2021
2013-10-31,426.86,08-2021
2013-11-30,323.75,08-2021
2013-12-31,393.28,08-2021
2014-01-31,334.96,08-2021
2014-02-28,519.13,08-2021
2014-03-31,622.11,08-2021
2014-04-30,6353.959999999999,08-2021
2014-05-31,191.55,08-2021
2014-06-30,587.65,08-2021
2014-07-31,146.0,08-2021
2014-08-31,268.0,08-2021
2014-09-30,146.0,08-2021
2014-10-31,0.0,08-2021
2014-11-30,633.0,08-2021
2014-12-31,918.92,08-2021
2015-01-31,0.0,08-2021
2015-02-28,1692.26,08-2021
2015-03-31,0.0,08-2021
2015-04-30,640.88,08-2021
2015-05-31,2814.56,08-2021
2015-06-30,0.0,08-2021
2015-07-31,0.0,08-2021
2015-08-31,2893.7599999999998,08-2021
2015-09-30,68.28,08-2021
2015-10-31,0.0,08-2021
2015-11-30,894.35,08-2021
2015-12-31,1353.46,08-2021
2016-01-31,1296.68,08-2021
2016-02-29,1754.7,08-2021
2016-03-31,137.39,08-2021
2016-04-30,0.0,08-2021
2016-05-31,562.1800000000001,08-2021
2016-06-30,911.56,08-2021
2016-07-31,303.14,08-2021
2016-08-31,3876.27,08-2021
2016-09-30,1442.6399999999999,08-2021
2016-10-31,708.3900000000001,08-2021
2016-11-30,692.7,08-2021
2016-12-31,1218.72,08-2021
2017-01-31,766.12,08-2021
2017-02-28,270.6,08-2021
2017-03-31,329.67,08-2021
2017-04-30,318.22,08-2021
2017-05-31,0.0,08-2021
2017-06-30,211.64,08-2021
2017-07-31,440.0,08-2021
2017-08-31,77.63,08-2021
2017-09-30,641.3599999999999,08-2021
2017-10-31,797.36,08-2021
2017-11-30,283.0,08-2021
2017-12-31,368.33,08-2021
2018-01-31,334.48,08-2021
2018-02-28,0.0,08-2021
2018-03-31,1726.16,08-2021
2018-04-30,1197.01,08-2021
2018-05-31,1155.03,08-2021
2018-06-30,285.0,08-2021
2018-07-31,791.41,08-2021
2018-08-31,423.1,08-2021
2018-09-30,1298.37,08-2021
2018-10-31,1178.6,08-2021
2018-11-30,1123.06,08-2021
2018-12-31,605.53,08-2021
2019-01-31,0.0,08-2021
2019-02-28,1539.1399999999999,08-2021
2019-03-31,1522.15,08-2021
2019-04-30,780.53,08-2021
2019-05-31,100.0,08-2021
2019-06-30,362.72,08-2021
2019-07-31,0.0,08-2021
2019-08-31,416.0,08-2021
2019-09-30,0.0,08-2021
2019-10-31,0.0,08-2021
2019-11-30,305.09000000000003,08-2021
2019-12-31,1296.72,08-2021
2020-01-31,2033.41,08-2021
2020-02-29,6848.57,08-2021
2020-03-31,2600.3900000000003,08-2021
2020-04-30,223.29,08-2021
2020-05-31,1762.61,08-2021
2020-06-30,371.6,08-2021
2020-07-31,3014.49,08-2021
2020-08-31,5627.44,08-2021
2020-09-30,4605.700000000001,08-2021
2020-10-31,1426.37,08-2021
2020-11-30,6896.219999999999,08-2021
2020-12-31,6755.86,08-2021
2021-01-31,9638.91,08-2021
2021-02-28,15372.74,08-2021
2021-03-31,8237.49,08-2021
2021-04-30,7693.82,08-2021
2021-05-31,34836.6,08-2021
2021-06-30,48128.43,08-2021
2021-07-31,219389.39,08-2021
2021-08-31,3908048.7,08-2021
2006-11-30,113.4,10-2021
2006-12-31,3074.0899999999997,10-2021
2007-01-31,1747.37,10-2021
2007-02-28,0.0,10-2021
2007-03-31,2346.06,10-2021
2007-04-30,415.8,10-2021
2007-05-31,594.48,10-2021
2007-06-30,389.79,10-2021
2007-07-31,422.08,10-2021
2007-08-31,0.0,10-2021
2007-09-30,0.0,10-2021
2007-10-31,155.6,10-2021
2007-11-30,0.0,10-2021
2007-12-31,32.63,10-2021
2008-01-31,0.0,10-2021
2008-02-29,0.0,10-2021
2008-03-31,40.0,10-2021
2008-04-30,0.0,10-2021
2008-05-31,0.0,10-2021
2008-06-30,0.0,10-2021
2008-07-31,0.0,10-2021
2008-08-31,0.0,10-2021
2008-09-30,0.0,10-2021
2008-10-31,84.0,10-2021
2008-11-30,42.0,10-2021
2008-12-31,875.0,10-2021
2009-01-31,293.41999999999996,10-2021
2009-02-28,0.0,10-2021
2009-03-31,0.0,10-2021
2009-04-30,42.0,10-2021
2009-05-31,0.0,10-2021
2009-06-30,0.0,10-2021
2009-07-31,0.0,10-2021
2009-08-31,900.0,10-2021
2009-09-30,0.0,10-2021
2009-10-31,646.68,10-2021
2009-11-30,351.1,10-2021
2009-12-31,0.0,10-2021
2010-01-31,3007.06,10-2021
2010-02-28,0.0,10-2021
2010-03-31,0.0,10-2021
2010-04-30,1027.72,10-2021
2010-05-31,0.0,10-2021
2010-06-30,32.25,10-2021
2010-07-31,0.0,10-2021
2010-08-31,0.0,10-2021
2010-09-30,174.03,10-2021
2010-10-31,236.87,10-2021
2010-11-30,80.1,10-2021
2010-12-31,119.68,10-2021
2011-01-31,0.0,10-2021
2011-02-28,4091.58,10-2021
2011-03-31,0.0,10-2021
2011-04-30,247.79999999999998,10-2021
2011-05-31,40.94,10-2021
2011-06-30,56.96,10-2021
2011-07-31,0.0,10-2021
2011-08-31,2701.76,10-2021
2011-09-30,19.15,10-2021
2011-10-31,44.5,10-2021
2011-11-30,65.95,10-2021
2011-12-31,571.4300000000001,10-2021
2012-01-31,789.3199999999999,10-2021
2012-02-29,0.0,10-2021
2012-03-31,173.8,10-2021
2012-04-30,403.9,10-2021
2012-05-31,195.47,10-2021
2012-06-30,767.97,10-2021
2012-07-31,172.0,10-2021
2012-08-31,442.2,10-2021
2012-09-30,1475.9,10-2021
2012-10-31,208.45,10-2021
2012-11-30,763.3,10-2021
2012-12-31,617.48,10-2021
2013-01-31,321.98,10-2021
2013-02-28,266.25,10-2021
2013-03-31,334.06,10-2021
2013-04-30,3312.8299999999995,10-2021
2013-05-31,618.26,10-2021
2013-06-30,75.55,10-2021
2013-07-31,941.51,10-2021
2013-08-31,143.57,10-2021
2013-09-30,402.0,10-2021
2013-10-31,426.86,10-2021
2013-11-30,323.75,10-2021
2013-12-31,393.28,10-2021
2014-01-31,334.96,10-2021
2014-02-28,519.13,10-2021
2014-03-31,622.11,10-2021
2014-04-30,6353.959999999999,10-2021
2014-05-31,191.55,10-2021
2014-06-30,587.65,10-2021
2014-07-31,146.0,10-2021
2014-08-31,268.0,10-2021
2014-09-30,146.0,10-2021
2014-10-31,0.0,10-2021
2014-11-30,633.0,10-2021
2014-12-31,918.92,10-2021
2015-01-31,0.0,10-2021
2015-02-28,1692.26,10-2021
2015-03-31,0.0,10-2021
2015-04-30,640.88,10-2021
2015-05-31,2814.56,10-2021
2015-06-30,0.0,10-2021
2015-07-31,0.0,10-2021
2015-08-31,2893.7599999999998,10-2021
2015-09-30,68.28,10-2021
2015-10-31,0.0,10-2021
2015-11-30,894.35,10-2021
2015-12-31,1353.46,10-2021
2016-01-31,1296.68,10-2021
2016-02-29,1754.7,10-2021
2016-03-31,137.39,10-2021
2016-04-30,0.0,10-2021
2016-05-31,562.1800000000001,10-2021
2016-06-30,664.0,10-2021
2016-07-31,303.14,10-2021
2016-08-31,3781.87,10-2021
2016-09-30,1442.6399999999999,10-2021
2016-10-31,708.3900000000001,10-2021
2016-11-30,692.7,10-2021
2016-12-31,1218.72,10-2021
2017-01-31,766.12,10-2021
2017-02-28,270.6,10-2021
2017-03-31,329.67,10-2021
2017-04-30,318.22,10-2021
2017-05-31,0.0,10-2021
2017-06-30,211.64,10-2021
2017-07-31,440.0,10-2021
2017-08-31,77.63,10-2021
2017-09-30,641.3599999999999,10-2021
2017-10-31,797.36,10-2021
2017-11-30,283.0,10-2021
2017-12-31,0.0,10-2021
2018-01-31,334.48,10-2021
2018-02-28,0.0,10-2021
2018-03-31,1726.16,10-2021
2018-04-30,1197.01,10-2021
2018-05-31,1155.03,10-2021
2018-06-30,285.0,10-2021
2018-07-31,791.41,10-2021
2018-08-31,423.1,10-2021
2018-09-30,1298.37,10-2021
2018-10-31,1178.6,10-2021
2018-11-30,1123.06,10-2021
2018-12-31,605.53,10-2021
2019-01-31,0.0,10-2021
2019-02-28,756.53,10-2021
2019-03-31,1522.15,10-2021
2019-04-30,780.53,10-2021
2019-05-31,100.0,10-2021
2019-06-30,362.72,10-2021
2019-07-31,0.0,10-2021
2019-08-31,416.0,10-2021
2019-09-30,0.0,10-2021
2019-10-31,0.0,10-2021
2019-11-30,305.09000000000003,10-2021
2019-12-31,1296.72,10-2021
2020-01-31,2033.41,10-2021
2020-02-29,6848.57,10-2021
2020-03-31,1348.39,10-2021
2020-04-30,223.29,10-2021
2020-05-31,1762.61,10-2021
2020-06-30,371.6,10-2021
2020-07-31,3014.49,10-2021
2020-08-31,5627.44,10-2021
2020-09-30,1355.0,10-2021
2020-10-31,1426.37,10-2021
2020-11-30,6467.799999999999,10-2021
2020-12-31,5188.48,10-2021
2021-01-31,4975.32,10-2021
2021-02-28,5572.24,10-2021
2021-03-31,3956.69,10-2021
2021-04-30,4504.45,10-2021
2021-05-31,23510.879999999997,10-2021
2021-06-30,15593.59,10-2021
2021-07-31,128767.12,10-2021
2021-08-31,27210.91,10-2021
2021-09-30,198749.3,10-2021
2021-10-31,4519137.21,10-2021
2006-11-30,113.4,12-2020
2006-12-31,3074.0899999999997,12-2020
2007-01-31,1747.37,12-2020
2007-02-28,0.0,12-2020
2007-03-31,2346.06,12-2020
2007-04-30,415.8,12-2020
2007-05-31,594.48,12-2020
2007-06-30,389.79,12-2020
2007-07-31,422.08,12-2020
2007-08-31,0.0,12-2020
2007-09-30,0.0,12-2020
2007-10-31,155.6,12-2020
2007-11-30,0.0,12-2020
2007-12-31,32.63,12-2020
2008-01-31,0.0,12-2020
2008-02-29,0.0,12-2020
2008-03-31,40.0,12-2020
2008-04-30,0.0,12-2020
2008-05-31,0.0,12-2020
2008-06-30,0.0,12-2020
2008-07-31,0.0,12-2020
2008-08-31,0.0,12-2020
2008-09-30,0.0,12-2020
2008-10-31,84.0,12-2020
2008-11-30,42.0,12-2020
2008-12-31,875.0,12-2020
2009-01-31,293.41999999999996,12-2020
2009-02-28,0.0,12-2020
2009-03-31,0.0,12-2020
2009-04-30,42.0,12-2020
2009-05-31,0.0,12-2020
2009-06-30,0.0,12-2020
2009-07-31,0.0,12-2020
2009-08-31,900.0,12-2020
2009-09-30,0.0,12-2020
2009-10-31,646.68,12-2020
2009-11-30,351.1,12-2020
2009-12-31,0.0,12-2020
2010-01-31,3007.06,12-2020
2010-02-28,0.0,12-2020
2010-03-31,0.0,12-2020
2010-04-30,1027.72,12-2020
2010-05-31,0.0,12-2020
2010-06-30,32.25,12-2020
2010-07-31,0.0,12-2020
2010-08-31,0.0,12-2020
2010-09-30,174.03,12-2020
2010-10-31,236.87,12-2020
2010-11-30,80.1,12-2020
2010-12-31,119.68,12-2020
2011-01-31,0.0,12-2020
2011-02-28,4091.58,12-2020
2011-03-31,0.0,12-2020
2011-04-30,247.79999999999998,12-2020
2011-05-31,40.94,12-2020
2011-06-30,56.96,12-2020
2011-07-31,0.0,12-2020
2011-08-31,2701.76,12-2020
2011-09-30,19.15,12-2020
2011-10-31,44.5,12-2020
2011-11-30,65.95,12-2020
2011-12-31,571.4300000000001,12-2020
2012-01-31,789.3199999999999,12-2020
2012-02-29,0.0,12-2020
2012-03-31,173.8,12-2020
2012-04-30,403.9,12-2020
2012-05-31,195.47,12-2020
2012-06-30,767.97,12-2020
2012-07-31,172.0,12-2020
2012-08-31,442.2,12-2020
2012-09-30,1475.9,12-2020
2012-10-31,208.45,12-2020
2012-11-30,763.3,12-2020
2012-12-31,617.48,12-2020
2013-01-31,321.98,12-2020
2013-02-28,266.25,12-2020
2013-03-31,334.06,12-2020
2013-04-30,3312.8299999999995,12-2020
2013-05-31,618.26,12-2020
2013-06-30,130.55,12-2020
2013-07-31,941.51,12-2020
2013-08-31,143.57,12-2020
2013-09-30,2115.75,12-2020
2013-10-31,426.86,12-2020
2013-11-30,323.75,12-2020
